OBJECTID,CREEK_NAME,MUNI,COUNTY,WATERSHED,SUBSHED,LABEL,SEGMENT_ID,REACH_ID,INF1,INF2,INF3,INF4,INF_ID,SOURCE,GNIS_NAME,GNIS_ID,MON_ID,RESTORATION_ID,ORDER_SHREVE,ORDER_STRAHLER,UREACHID,FACILITYID,EDITOR,EDIT_DATE,NOTES,RIVERMILE,Shape__Area,Shape__Length
131,Tannery Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSTR07,WSTR08,Culverted,,,,WScul285,,,,WS1329,,,,,,,, ,0,105.70703125,76.4026178563402
132,Tannery Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSTR07,WSTR08,,,,,,,,,WS1329,,,,,,,, ,0,624.1875,459.233240180534
133,Wissahickon Creek,Whitpain TWP,Montgomery,Wissahickon Creek,,,U,U,Impoundment,,,,,,,,WS1436,,,,,,,, ,0,3000.30859375,329.032190738723
134,Prophecy Creek,Whitpain TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WSPC017,,,,,,,, ,0,733.19921875,360.899783121858
135,Prophecy Creek,Whitpain TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WSPC017,,,,,,,, ,0,541.09765625,522.43938867597
136,"Wissahickon Creek, unnamed trib",Whitpain TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WS1385,,,,,,,, ,0,846.3359375,728.96279952001
137,Houston Run,Lower Gwynedd,Montgomery,Wissahickon Creek,,,WSMSE05,WSMSE04,Culverted,,,,WScul641,,,,WS1385,,,,,,,, ,0,138.671875,53.3286531772771
138,Houston Run,Lower Gwynedd,Montgomery,Wissahickon Creek,,,WSMSE05,WSMSE04,,,,,,,,,WS1385,,,,,,,, ,0,36.0546875,24.7242051066864
139,Honey Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,W,,,,,,,, ,0,902.78125,819.161234254548
140,Willow Run West,Whitpain TWP,Montgomery,Wissahickon Creek,,,WSWW05,WSWW04,Culverted,,,,WScul244,,,,WS1436,,,,,,,, ,0,115.765625,74.8041015273506
141,Willow Run West,Whitpain TWP,Montgomery,Wissahickon Creek,,,WSWW03,WSWW04,Culverted,,,,WScul243,,,,WS1436,,,,,,,, ,0,63.59375,41.5597542440235
142,Willow Run West,Whitpain TWP,Montgomery,Wissahickon Creek,,,WSWW03,WSWW02,Culverted,,,,WScul242,,,,WS1436,,,,,,,, ,0,62.43359375,54.4852146401901
143,Tannery Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSTR07,WSTR08,Culverted,,,,WScul286,,,,WS1329,,,,,,,, ,0,33.8515625,32.483205990892
144,Willow Run West,Whitpain TWP,Montgomery,Wissahickon Creek,,,WSWW01,WSWW02,Impoundment,,,,,,,,WS1436,,,,,,,, ,0,1903.47265625,174.186569707962
145,Wissahickon Creek,Whitpain TWP,Montgomery,Wissahickon Creek,,,U,U,Impoundment,,,,,,,,WS1385,,,,,,,, ,0,1461.640625,158.109929624334
146,Rose Valley Creek,Ambler Borough,Montgomery,Wissahickon Creek,,,WSRV09,WSRV10,Bridged,,,,WSbri504,,,,WSRV038,,,,,,,, ,0,175.67578125,64.4390264928551
147,Willow Run West,Whitpain TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WS1436,,,,,,,, ,0,924.546875,640.874684729801
148,Willow Run West,Whitpain TWP,Montgomery,Wissahickon Creek,,,WSWW01,WSWW02,,,,,,,,,WS1436,,,,,,,, ,0,7345.75390625,373.415888123123
149,Willow Run West,Whitpain TWP,Montgomery,Wissahickon Creek,,,WSWW01,WSWW02,,,,,,,,,WS1436,,,,,,,, ,0,262.62109375,172.901983083006
150,Willow Run West,Whitpain TWP,Montgomery,Wissahickon Creek,,,WSWW01,WSWW02,Culverted,,,,WScul241,,,,WS1436,,,,,,,, ,0,53.03515625,51.7489988784043
151,Honey Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,Culverted,,,,WScul642,,,,W,,,,,,,, ,0,104.23046875,72.2732013313675
152,Honey Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,W,,,,,,,, ,0,610.64453125,571.546030441749
153,Wissahickon Creek,Whitpain TWP,Montgomery,Wissahickon Creek,,,U,U,Impoundment,,,Disconnected from Stream Network,,,,,W,,,,,,,, ,0,4524.59765625,357.012593659082
154,Honey Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,W,,,,,,,, ,0,415.65625,333.646959104644
155,Wissahickon Creek,Whitpain TWP,Montgomery,Wissahickon Creek,,,U,U,Impoundment,,,,,,,,WS1385,,,,,,,, ,0,2001.9609375,173.626733051724
156,Honey Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,Culverted,,,,WScul643,,,,W,,,,,,,, ,0,243.41796875,115.317736374109
157,Honey Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,W,,,,,,,, ,0,730.6953125,257.698468360013
158,Wissahickon Creek,Whitpain TWP,Montgomery,Wissahickon Creek,,,WSMS57,WSMS56,Bridged,,,,WSbri011,,,,WS1371,,,,,,,, ,0,272.38671875,69.1209282379719
159,Rose Valley Creek,Ambler Borough,Montgomery,Wissahickon Creek,,,WSRV11,WSRV10,Culverted,Channelized,Right Bank Channelized,,WScul277,,,,WS1329,,,,,,,, ,0,52.23828125,36.8864718522914
160,Honey Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,Impoundment,,,,,,,,W,,,,,,,, ,0,57664.74609375,1146.75307816252
161,Rose Valley Creek,Ambler Borough,Montgomery,Wissahickon Creek,,,WSRV11,WSRV10,Culverted,Channelized,Left Bank Channelized,,WScul278,,,,WS1329,,,,,,,, ,0,115.0859375,61.240311810952
162,"Pine Run, unnamed trib (B)",U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,Impoundment,,,Disconnected from Stream Network,,,,,W,,,,,,,, ,0,708.01171875,114.784539668243
163,"Pine Run, unnamed trib (B)",U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,Culverted,,,,WScul316,,,,SRPR151,,,,,,,, ,0,184.875,71.2590669739303
164,Rose Valley Creek,Whitpain TWP,Montgomery,Wissahickon Creek,,,WSRV11,WSRV10,Culverted,,,,WScul279,,,,WS1329,,,,,,,, ,0,41.98046875,29.1742965488979
165,"Honey Run,",U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,Impoundment,,,,,,,,W,,,,,,,, ,0,36306.3359375,1062.38690335739
166,Rose Valley Creek,Whitpain TWP,Montgomery,Wissahickon Creek,,,U,U,Impoundment,,,,,,,,WS1329,,,,,,,, ,0,76479.875,1043.40264721157
167,Tannery Run,Ambler Borough,Montgomery,Wissahickon Creek,,,WSTR09,WSTR10,Culverted,,,,,,,,WS1329,,,,,,,, ,0,105.3828125,60.6799550650539
168,Tannery Run,Ambler Borough,Montgomery,Wissahickon Creek,,,WSTR09,WSTR10,Culverted,,,,,,,,WS1329,,,,,,,, ,0,92.56640625,48.2172342019239
169,"Pine Run, unnamed trib (A)",U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPRA03,WSPRA04,Bridged,,,,WSbri358,,,,SRPR151,,,,,,,, ,0,57.94140625,40.1413959269461
170,Prophecy Creek,Whitpain TWP,Montgomery,Wissahickon Creek,,,U,U,Impoundment,,,,,,,,WSPC017,,,,,,,, ,0,4719.3515625,498.147445381972
171,Prophecy Creek,Whitpain TWP,Montgomery,Wissahickon Creek,,,WSPO11,WSPO12,Bridged,,,,WSbri144,,,,WSPC017,,,,,,,, ,0,114.19921875,43.3842833111159
172,"Prophecy Creek, unnamed trib",U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WSPC017,,,,,,,, ,0,959.30078125,615.280223267855
173,"Pine Run, unnamed trib (D)",U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPRD11,WSPRD08,Culverted,,,,WScul338,,,,SRPR069,,,,,,,, ,0,143.24609375,75.0091738013143
174,Stuart Farm Creek,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSMSG01,WSMSG02,,,,,,,,,WS1210,,,,,,,, ,0,472.640625,197.103036748369
175,Stuart Farm Creek,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSMSG01,WSMSG02,Culverted,,,,,,,,WS1210,,,,,,,, ,0,205.5390625,149.59493316297
176,Stuart Farm Creek,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSMSG01,WSMSG02,Culverted,,,,,,,,WS1210,,,,,,,, ,0,232.26171875,94.8312934469242
177,"Prophecy Creek, unnamed trib",Whitpain TWP,Montgomery,Wissahickon Creek,,,U,U,Impoundment,,,,,,,,WSPC017,,,,,,,, ,0,1760.89453125,265.659144084058
178,"Prophecy Creek, unnamed trib",Whitpain TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WSPC017,,,,,,,, ,0,685.4765625,435.146930839308
179,"Sandy Run, unnamed Trib",Abington TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WSSR497,,,,,,,, ,0,1147.0625,947.576796645165
180,Stuart Farm Creek,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSMSG01,WSMSG02,,,,,,,,,WS1210,,,,,,,, ,0,196.8359375,78.0637878075607
181,"Pine Run, unnamed trib (E) unnamed trib",U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPRE03,WSPRE02,Culverted,,,,WScul340,,,,SRPR069,,,,,,,, ,0,150.40625,61.3305810546217
182,"Prophecy Creek, unnamed trib",Whitpain TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WSPC017,,,,,,,, ,0,233.41796875,198.198059784284
183,Stuart Farm Creek,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSMSG01,WSMSG02,,,,,,,,,WS1210,,,,,,,, ,0,1959.10546875,1399.34622409355
184,"Wissahickon Creek, unnamed trib",U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WS1274,,,,,,,, ,0,5052.515625,1125.58600896663
185,"Prophecy Creek, unnamed trib",Whitpain TWP,Montgomery,Wissahickon Creek,,,U,U,Culverted,,,,WScul446,,,,WSPC017,,,,,,,, ,0,30.109375,36.404682853528
186,Stuart Farm Creek,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSMSG01,WSMSG02,Bridged,,,,WSbri320,,,,WS1210,,,,,,,, ,0,86.29296875,67.3917550251206
187,Spring Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSMSF03,WSMSF02,,,,,,,,,WS1274,,,,,,,, ,0,151.06640625,84.1540082025037
188,"Prophecy Creek, unnamed trib",Whitpain TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WSPC017,,,,,,,, ,0,776.80859375,478.427344109094
189,Stuart Farm Creek,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSMSG01,WSMSG02,Bridged,,,,WSbri326,,,,WS1210,,,,,,,, ,0,103.83984375,48.3637071835818
190,"Prophecy Creek, unnamed trib",Whitpain TWP,Montgomery,Wissahickon Creek,,,U,U,Culverted,,,,WScul445,,,,WSPC017,,,,,,,, ,0,81.453125,74.1444106796857
191,"Prophecy Creek, unnamed trib",Whitpain TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WSPC017,,,,,,,, ,0,390.01171875,390.669695145173
192,Stuart Farm Creek,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSMSG03,WSMSG02,Culverted,,,,WScul300,,,,WS1210,,,,,,,, ,0,1090.9296875,580.942665469875
193,Stuart Farm Creek,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSMSG03,WSMSG02,,,,,,,,,WS1210,,,,,,,, ,0,68.796875,63.5182280345214
194,"Wissahickon Creek, unnamed trib",U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,Impoundment,,,,,,,,WS1210,,,,,,,, ,0,5298.94921875,402.91975899655
195,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR11,WSPR10,,,,,,,,,SRPR069,,,,,,,, ,0,1329.3984375,365.644246564943
196,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR11,WSPR10,Culverted,,,,WScul326,,,,SRPR069,,,,,,,, ,0,295.9296875,95.882083357067
197,"Wissahickon Creek, unnamed trib",Whitemarsh TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WS1210,,,,,,,, ,0,741.76171875,706.398938847798
198,"Wissahickon Creek, unnamed trib",U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WS1210,,,,,,,, ,0,1516.26953125,910.066500849443
199,"Pine Run, unnamed trib (D)",U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,Impoundment,,,Disconnected from Stream Network,,,,,W,,,,,,,, ,0,3093.96484375,223.03783799341
200,"Wissahickon Creek, unnamed trib",Whitemarsh TWP,Montgomery,Wissahickon Creek,,,U,U,Impoundment,,,,,,,,WS1210,,,,,,,, ,0,6163.23828125,391.047407812273
201,"Pine Run, unnamed trib",U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,SRPR069,,,,,,,, ,0,716.52734375,378.283928962483
202,"Prophecy Creek, unnamed trib",Whitpain TWP,Montgomery,Wissahickon Creek,,,U,U,Bridged,,,,WSbri291,,,,WSPC017,,,,,,,, ,0,51.828125,30.2849612024753
203,"Prophecy Creek, unnamed trib",Whitpain TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WSPC017,,,,,,,, ,0,112.57421875,45.4592038366145
204,Prophecy Creek,Whitpain TWP,Montgomery,Wissahickon Creek,,,U,U,Impoundment,,,,,,,,WSPC017,,,,,,,, ,0,7198.14453125,510.819569306034
205,Prophecy Creek,Whitpain TWP,Montgomery,Wissahickon Creek,,,U,U,Impoundment,,,,,,,,WSPC017,,,,,,,, ,0,3874.08984375,319.811786387798
206,"Pine Run, unnamed trib",U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,Culverted,,,,WScul648,,,,SRPR069,,,,,,,, ,0,431,194.456379602994
207,"Wissahickon Creek, unnamed trib",Whitemarsh TWP,Montgomery,Wissahickon Creek,,,U,U,Impoundment,,,,,,,,WS1075,,,,,,,, ,0,2097.984375,192.302381603287
208,"Pine Run, unnamed trib (D)",U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPRD13,WSPRD14,Bridged,,,,WSbri283,,,,SRPR069,,,,,,,, ,0,65.82421875,37.2756888111145
209,"Wissahickon Creek, unnamed trib",Whitemarsh TWP,Montgomery,Wissahickon Creek,,,U,U,Impoundment,,,,,,,,WS1075,,,,,,,, ,0,763.609375,118.591431041712
210,"Pine Run, unnamed trib",U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,SRPR069,,,,,,,, ,0,439.12109375,298.686933515476
211,"Prophecy Creek, unnamed trib",Whitpain TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WSPC017,,,,,,,, ,0,293.0546875,261.661562262969
212,"Prophecy Creek, unnamed trib",Whitpain TWP,Montgomery,Wissahickon Creek,,,U,U,Bridged,,,,WSbri506,,,,WSPC017,,,,,,,, ,0,19.4453125,19.7247068303022
213,"Prophecy Creek, unnamed trib",Whitpain TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WSPC017,,,,,,,, ,0,218.9609375,179.81678412269
214,"Prophecy Creek, unnamed trib",Whitpain TWP,Montgomery,Wissahickon Creek,,,U,U,Impoundment,,,,,,,,WSPC017,,,,,,,, ,0,375.83984375,72.9247545746738
215,"Pine Run, unnamed trib (D)",U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPRD15,WSPRD14,Culverted,,,,WScul342,,,,SRPR069,,,,,,,, ,0,131.25,65.5747279004561
216,"Wissahickon Creek, unnamed trib",Whitemarsh TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WS1075,,,,,,,, ,0,631.55859375,526.016093139506
217,"Pine Run, unnamed trib (D)",U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPRD15,WSPRD14,,,,,,,,,SRPR069,,,,,,,, ,0,573.0625,372.630561776198
218,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR15,WSPR14,Bridged,,,,WSbri333,,,,SRPR069,,,,,,,, ,0,227.78515625,79.6551297615169
219,"Wissahickon Creek, unnamed trib",Whitemarsh TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WS1075,,,,,,,, ,0,663.10546875,502.300147840015
220,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR15,WSPR14,,,,,,,,,SRPR069,,,,,,,, ,0,964.41015625,348.308706429845
221,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR15,WSPR14,Bridged,,,,WSbri199,,,,SRPR069,,,,,,,, ,0,117.9765625,44.3857410326116
222,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR17,WSPR16,Bridged,,,,WSbri198,,,,WSSR096,,,,,,,, ,0,129.59375,49.1478534681154
223,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR17,WSPR16,,,,,,,,,WSSR096,,,,,,,, ,0,613.2109375,198.263532500377
224,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR17,WSPR16,Bridged,,,,WSbri197,,,,WSSR096,,,,,,,, ,0,395.91796875,95.0777249457206
225,"Sandy Run, unnamed trib (A)",Whitemarsh TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WS1075,,,,,,,, ,0,116.33203125,227.896037840544
226,"Sandy Run, unnamed trib (A)",Whitemarsh TWP,Montgomery,Wissahickon Creek,,,U,U,Impoundment,,,,,,,,WS1075,,,,,,,, ,0,4826.46484375,325.266144231379
227,"Sandy Run, unnamed trib (C)",Whitemarsh TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WSSR058,,,,,,,, ,0,440.99609375,473.296568564897
228,"Sandy Run, unnamed trib (B)",Whitemarsh TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WS1075,,,,,,,, ,0,1061.66015625,586.775122387203
229,Sandy Run,Whitemarsh TWP,Montgomery,Wissahickon Creek,,,WSSR29,WSSR28,Bridged,,,,WSbri195,,,,WSSR058,,,,,,,, ,0,233.59765625,61.291250962953
230,"Needle Run, unnamed trib",Whitemarsh TWP,Montgomery,Wissahickon Creek,,,U,U,Impoundment,,,,,,,,WS1075,,,,,,,, ,0,2722.3515625,214.499219922052
231,Needle Run,Whitemarsh TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WS1075,,,,,,,, ,0,1008.390625,286.014129891554
232,Needle Run,Whitemarsh TWP,Montgomery,Wissahickon Creek,,,U,U,Impoundment,,,,,,,,WS1075,,,,,,,, ,0,3660.73046875,224.692299481618
233,Needle Run,Whitemarsh TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WS1075,,,,,,,, ,0,308.80078125,227.470805841616
234,Needle Run,Whitemarsh TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WS1075,,,,,,,, ,0,3449.6484375,1937.43276545812
235,Pine Run,TBA,Montgomery,Wissahickon Creek,,,WSPR17,WSPR16,Bridged,,,,WSbri196,,,,WSSR096,,,,,,,, ,0,372.0546875,129.935936556509
236,Stuart Farm Creek,Ambler Borough,Montgomery,Wissahickon Creek,,,WSMSG03,WSMSG02,,,,,,,,,WS1210,,,,,,,, ,0,208.46484375,122.984591750893
237,Stuart Farm Creek,Ambler Borough,Montgomery,Wissahickon Creek,,,WSMSG03,WSMSG02,Bridged,,,,WSbri344,,,,WS1210,,,,,,,, ,0,45.46875,33.3629699834834
238,Stuart Farm Creek,Ambler Borough,Montgomery,Wissahickon Creek,,,WSMSG03,WSMSG02,Culverted,,,,,,,,WS1210,,,,,,,, ,0,206.453125,88.5304456858076
239,Stuart Farm Creek,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSMSG03,WSMSG02,,,,,,,,,WS1210,,,,,,,, ,0,1157.23046875,677.631857286914
240,Spring Run,Whitemarsh TWP,Montgomery,Wissahickon Creek,,,WSMSF01,WSMSF02,,,,,,,,,WS1274,,,,,,,, ,0,5171.5703125,293.490469439774
241,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR09,WSPR10,Bridged,,,,WSbri323,,,,SRPR069,,,,,,,, ,0,200.49609375,66.4329772990136
242,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,SRPR069,,,,,,,, ,0,873.39453125,735.902367644083
243,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR09,WSPR10,Bridged,,,,WSbri324,,,,SRPR069,,,,,,,, ,0,213.49609375,67.0901795967678
244,Prophecy Creek,Whitpain TWP,Montgomery,Wissahickon Creek,,,WSPO05,WSPO06,Bridged,,,,WSbri145,,,,WSPC017,,,,,,,, ,0,89.1953125,46.4296089699468
245,Prophecy Creek,Whitpain TWP,Montgomery,Wissahickon Creek,,,WSPO05,WSPO06,,,,,,,,,WSPC017,,,,,,,, ,0,1156.44921875,1055.33147794549
246,"Pine Run, unnamed trib",U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,SRPR069,,,,,,,, ,0,409.90234375,254.695975896615
247,"Wissahickon Creek, unnamed trib",U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WS1210,,,,,,,, ,0,346.21484375,308.123503723064
248,"Wissahickon Creek, unnamed trib",TBA,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WS1210,,,,,,,, ,0,250.0390625,233.290054096165
249,"Wissahickon Creek, unnamed trib",U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,Culverted,,,,,,,,WS1210,,,,,,,, ,0,55.375,72.1496957475969
250,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR11,WSPR10,Bridged,,,,WSbri327,,,,SRPR069,,,,,,,, ,0,211.5,60.4088398859314
251,"Wissahickon Creek, unnamed trib (C)",Upper Gwynedd Township,Montgomery,Wissahickon Creek,,,WSMSC01,WSMSC02,Culverted,,,,WScul208,,,,WS1963,,,,,,,, ,0,26.46484375,30.7257062018533
252,Wissahickon Creek,Upper Gwynedd Township,Montgomery,Wissahickon Creek,,,WSMS27,WSMS26,Bridged,,,,WSbri018,,,,WS1882,,,,,,,, ,0,238.5078125,65.3607117014558
253,Haines-Dittingers Creek,Upper Gwynedd Township,Montgomery,Wissahickon Creek,,,WSHD02,WSHD02,Culverted,,,,WScul437,,,,WS1882,,,,,,,, ,0,75.17578125,51.3983485187223
254,Haines-Dittingers Creek,Upper Gwynedd Township,Montgomery,Wissahickon Creek,,,WSHD05,WSHD06,Culverted,,,,WScul438,,,,WS1882,,,,,,,, ,0,121.53125,52.5969232259022
255,Haines-Dittingers Creek,Upper Gwynedd Township,Montgomery,Wissahickon Creek,,,WSHD07,WSHD06,,,,,,,,,WS1882,,,,,,,, ,0,683.30859375,433.714332068564
256,"Haines-Dittingers Creek, unnamed trib",Upper Gwynedd Township,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WS1882,,,,,,,, ,0,280.9609375,299.899876046766
257,"Haines-Dittingers Creek, unnamed trib",Upper Gwynedd Township,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WS1882,,,,,,,, ,0,238.15234375,209.332721500372
258,"Haines-Dittingers Creek, unnamed trib",Upper Gwynedd Township,Montgomery,Wissahickon Creek,,,U,U,Culverted,,,,WScul442,,,,WS1882,,,,,,,, ,0,36.2734375,46.3070776689067
259,Haines-Dittingers Creek,Upper Gwynedd Township,Montgomery,Wissahickon Creek,,,U,U,Impoundment,,,Disconnected from Stream Network,,,,,W,,,,,,,, ,0,1134.3828125,142.208959515025
260,Wissahickon Creek,Upper Gwynedd Township,Montgomery,Wissahickon Creek,,,WSMS31,WSMS30,Bridged,,,,WSbri016,,,,WS1879,,,,,,,, ,0,103.15625,50.8175621028622
261,Haines-Dittingers Creek,Upper Gwynedd Township,Montgomery,Wissahickon Creek,,,U,U,Impoundment,,,Disconnected from Stream Network,,,,,W,,,,,,,, ,0,2436.6796875,202.328807391017
262,Haines-Dittingers Creek,Upper Gwynedd Township,Montgomery,Wissahickon Creek,,,U,U,Impoundment,,,Disconnected from Stream Network,,,,,W,,,,,,,, ,0,1850.4609375,190.715416964973
263,"Wissahickon Creek, unnamed trib",Upper Gwynedd Township,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WS1842,,,,,,,, ,0,900.4609375,351.205267616149
264,"Wissahickon Creek, unnamed trib (C)",Upper Gwynedd Township,Montgomery,Wissahickon Creek,,,WSMSC03,WSMSC02,,,,,,,,,WS1963,,,,,,,, ,0,589.91015625,598.308905637324
265,"Wissahickon Creek, unnamed trib (C)",Upper Gwynedd Township,Montgomery,Wissahickon Creek,,,WSMSC03,WSMSC02,,,,,,,,,WS1963,,,,,,,, ,0,230.0078125,181.31560634703
266,"Wissahickon Creek, unnamed trib (C)",Upper Gwynedd Township,Montgomery,Wissahickon Creek,,,WSMSC01,WSMSC02,,,,,,,,,WS1963,,,,,,,, ,0,255.828125,261.064094134924
267,"Wissahickon Creek, unnamed trib (C)",Upper Gwynedd Township,Montgomery,Wissahickon Creek,,,WSMSC03,WSMSC02,Culverted,,,,,,,,WS1963,,,,,,,, ,0,222.62890625,127.085616387297
268,Wissahickon Creek,Whitemarsh TWP,Montgomery,Wissahickon Creek,,,WSMS85,WSMS86,,,,,,,,,WS844,,,,,,,, ,0,19017.4375,1361.78647846749
269,Wissahickon Creek,Whitemarsh TWP,Montgomery,Wissahickon Creek,,,WSMS83,WSMS82,,,,,,,,,WS899,,,,,,,, ,0,14876.5078125,1123.68418096791
270,Wissahickon Creek,Whitemarsh TWP,Montgomery,Wissahickon Creek,,,WSMS83,WSMS84,,,,,,,,,WS899,,,,,,,, ,0,9413.7109375,799.465851448977
271,Wissahickon Creek,Whitemarsh TWP,Montgomery,Wissahickon Creek,,,WSMS83,WSMS84,,,,,,,,,WS899,,,,,,,, ,0,3677.5546875,373.38824454754
272,Wissahickon Creek,Whitemarsh TWP,Montgomery,Wissahickon Creek,,,WSMS83,WSMS84,Bridged,,,,WSbri002,,,,WS899,,,,,,,, ,0,117.796875,64.7659254140285
273,Wissahickon Creek,Whitemarsh TWP,Montgomery,Wissahickon Creek,,,WSMS81,WSMS82,,,,,,,,,WS976,,,,,,,, ,0,1205.36328125,194.412032122736
274,Wissahickon Creek,Whitemarsh TWP,Montgomery,Wissahickon Creek,,,WSMS81,WSMS80,,,,,,,,,WS976,,,,,,,, ,0,2899.28125,255.373046953718
275,Wissahickon Creek,Whitemarsh TWP,Montgomery,Wissahickon Creek,,,WSMS79,WSMS80,,,,,,,,,WS976,,,,,,,, ,0,11606.9765625,889.987968629022
276,Wissahickon Creek,Whitemarsh TWP,Montgomery,Wissahickon Creek,,,WSMS79,WSMS78,,,,,,,,,WS976,,,,,,,, ,0,11720.0625,885.489000814904
277,Wissahickon Creek,Whitemarsh TWP,Montgomery,Wissahickon Creek,,,WSMS77,WSMS76,,,,,,,,,WS976,,,,,,,, ,0,14239.33984375,1144.51772274685
278,"Trewellyn Creek, unnamed trib (A)",Lower Gwynedd,Montgomery,Wissahickon Creek,Trewellyn Creek,,WSTWA01,WSTWA02,,,,,,,,,WSTC011,,,,,,,, ,0,250.328125,224.441903614203
279,"Trewellyn Creek, unnamed trib (A)",Lower Gwynedd,Montgomery,Wissahickon Creek,Trewellyn Creek,,WSTWA01,WSTWA02,Culverted,,,,,,,,WSTC011,,,,,,,, ,0,31.9140625,42.2719439148676
